DisasterNumber,State,disasterType,incidentType,Title,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,StateCode,CountyCode,FIPSCode,FIPSName
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,113,27113
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,143,27143
1163,KY,DR,Severe Storm(s),"SEVERE STORM, FLOODING, AND TORNADOES",1997,3,1,1997,3,31,21,193,21193
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,167,27167
1164,OH,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,2,28,1997,3,17,39,009,39009
1163,KY,DR,Severe Storm(s),"SEVERE STORM, FLOODING, AND TORNADOES",1997,3,1,1997,3,31,21,217,21217
1164,OH,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,2,28,1997,3,17,39,111,39111
1165,IN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,2,28,1997,3,31,18,043,18043
1167,TN,DR,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",1997,2,28,1997,3,24,47,097,47097
1167,TN,DR,Tornado,"HEAVY RAINS, TORNADOES, FLOODING, HAIL, HIGH WINDS",1997,2,28,1997,3,24,47,045,47045
1168,WV,DR,Flood,"HEAVY & WIND DRIVEN RAIN, HIGH WINDS,FLOODING,SLIDES",1997,2,28,1997,3,15,54,007,54007
1170,IL,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,3,1,1997,4,1,17,059,17059
1168,WV,DR,Flood,"HEAVY & WIND DRIVEN RAIN, HIGH WINDS,FLOODING,SLIDES",1997,2,28,1997,3,15,54,087,54087
1171,TN,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1997,3,28,1997,3,29,47,159,47159
1172,WA,DR,Flood,"HEAVY RAINS, SNOW MELT, FLOODING, LAND & MUD SLIDES",1997,3,18,1997,3,28,53,061,53061
1173,SD,DR,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",1997,2,3,1997,5,24,46,015,46015
1173,SD,DR,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",1997,2,3,1997,5,24,46,035,46035
1173,SD,DR,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",1997,2,3,1997,5,24,46,055,46055
1173,SD,DR,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",1997,2,3,1997,5,24,46,075,46075
1173,SD,DR,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",1997,2,3,1997,5,24,46,095,46095
1173,SD,DR,Flood,"SEVERE FLOODING, SEVER WINTER STORMS,HEAVY RAINS HIGH WINDS",1997,2,3,1997,5,24,46,115,46115
1174,ND,DR,Flood,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",1997,2,28,1997,5,24,38,001,38001
1174,ND,DR,Flood,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",1997,2,28,1997,5,24,38,101,38101
1174,ND,DR,Flood,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",1997,2,28,1997,5,24,38,021,38021
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,015,27015
1174,ND,DR,Flood,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",1997,2,28,1997,5,24,38,061,38061
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,087,27087
1174,ND,DR,Flood,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",1997,2,28,1997,5,24,38,041,38041
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,053,27053
1174,ND,DR,Flood,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",1997,2,28,1997,5,24,38,081,38081
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,121,27121
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,145,27145
1175,MN,DR,Flood,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997,3,21,1997,5,24,27,171,27171
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,031,05031
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,079,05079
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,139,05139
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,043,16043
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,029,48029
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,259,48259
1180,WI,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,6,21,1997,6,23,55,079,55079
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,007,30007
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,065,30065
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,105,30105
1185,AL,DR,Severe Storm(s),"SEVERE STORMS, FLOODING,HIGH WINDS, ASSOC WITH HURR DANNY",1997,7,17,1997,7,22,01,097,01097
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,089,08089
1187,MN,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, HIGH WINDS, FLOODING",1997,6,28,1997,7,27,27,171,27171
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,041,31041
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,081,31081
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,181,31181
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,137,31137
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,045,12045
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,023,12023
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,001,12001
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,075,12075
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,153,19153
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,101,12101
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,123,12123
1196,NY,DR,Snow,SEVERE STORMS AND FLOODING,1998,1,5,1998,1,17,36,049,36049
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,023,47023
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,073,47073
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,175,47175
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,139,47139
1198,ME,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS",1998,1,5,1998,1,25,23,013,23013
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,073,05073
1199,NH,DR,Severe Storm(s),"SEVERE ICE STORM, RAINS AND HIGH WINDS",1998,1,7,1998,1,25,33,001,33001
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,137,05137
1201,VT,DR,Severe Storm(s),"SEVERE ICE STORMS, RAIN, HIGH WINDS AND FLOODING",1998,1,6,1998,1,16,50,007,50007
1200,NC,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,7,1998,2,12,37,011,37011
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,037,16037
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,027,05027
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,019,48019
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,209,48209
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,463,48463
1182,WA,DR,Flood,"FL00DING, SNOW MELT",1997,4,10,1997,6,30,53,051,53051
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,063,30063
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,103,30103
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,087,08087
1187,MN,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, HIGH WINDS, FLOODING",1997,6,28,1997,7,27,27,141,27141
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,035,31035
1185,AL,DR,Severe Storm(s),"SEVERE STORMS, FLOODING,HIGH WINDS, ASSOC WITH HURR DANNY",1997,7,17,1997,7,22,01,023,01023
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,079,31079
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,131,31131
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,177,31177
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,129,19129
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,021,12021
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,043,12043
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,069,12069
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,097,12097
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,121,12121
1196,NY,DR,Snow,SEVERE STORMS AND FLOODING,1998,1,5,1998,1,17,36,045,36045
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,019,47019
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,061,47061
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,137,47137
1200,NC,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,7,1998,2,12,37,009,37009
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,171,47171
1201,VT,DR,Severe Storm(s),"SEVERE ICE STORMS, RAIN, HIGH WINDS AND FLOODING",1998,1,6,1998,1,16,50,001,50001
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,043,05043
1198,ME,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS",1998,1,5,1998,1,25,23,031,23031
1198,ME,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS",1998,1,5,1998,1,25,23,011,23011
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,095,05095
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,145,05145
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,055,16055
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,053,48053
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,267,48267
1180,WI,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,6,21,1997,6,23,55,131,55131
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,079,30079
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,021,30021
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,111,30111
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,019,08019
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,099,08099
1189,NJ,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,8,20,1997,8,21,34,001,34001
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,053,31053
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,085,31085
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,145,31145
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,005,12005
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,029,12029
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,049,12049
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,157,19157
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,029,19029
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,079,12079
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,105,12105
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,127,12127
1196,NY,DR,Snow,SEVERE STORMS AND FLOODING,1998,1,5,1998,1,17,36,063,36063
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,029,47029
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,087,47087
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,143,47143
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,179,47179
1198,ME,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS",1998,1,5,1998,1,25,23,017,23017
1199,NH,DR,Severe Storm(s),"SEVERE ICE STORM, RAINS AND HIGH WINDS",1998,1,7,1998,1,25,33,005,33005
1200,NC,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,7,1998,2,12,37,087,37087
1201,VT,DR,Severe Storm(s),"SEVERE ICE STORMS, RAIN, HIGH WINDS AND FLOODING",1998,1,6,1998,1,16,50,013,50013
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,039,05039
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,085,05085
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,141,05141
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,031,48031
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,051,16051
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,265,48265
1180,WI,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,6,21,1997,6,23,55,089,55089
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,009,30009
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,067,30067
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,009,08009
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,107,30107
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,095,08095
1188,IL,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,8,16,1997,8,17,17,031,17031
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,047,31047
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,083,31083
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,143,31143
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,185,31185
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,155,19155
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,077,12077
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,103,12103
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,047,12047
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,027,12027
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,003,12003
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,125,12125
1196,NY,DR,Snow,SEVERE STORMS AND FLOODING,1998,1,5,1998,1,17,36,055,36055
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,075,47075
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,027,47027
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,141,47141
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,177,47177
1198,ME,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS",1998,1,5,1998,1,25,23,015,23015
1199,NH,DR,Severe Storm(s),"SEVERE ICE STORM, RAINS AND HIGH WINDS",1998,1,7,1998,1,25,33,003,33003
1200,NC,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,7,1998,2,12,37,055,37055
1201,VT,DR,Severe Storm(s),"SEVERE ICE STORMS, RAIN, HIGH WINDS AND FLOODING",1998,1,6,1998,1,16,50,011,50011
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,053,05053
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,103,05103
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,011,16011
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,079,16079
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,133,48133
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,319,48319
1181,MI,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES,AND FLOODING",1997,7,2,1997,7,2,26,049,26049
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,083,30083
1184,VT,DR,Flood,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997,7,15,1997,7,17,50,011,50011
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,029,30029
1187,MN,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, HIGH WINDS, FLOODING",1997,6,28,1997,7,27,27,003,27003
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,039,08039
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,007,31007
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,059,31059
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,099,31099
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,153,31153
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,095,19095
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,181,19181
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,009,12009
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,033,12033
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,055,12055
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,083,12083
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,113,12113
1195,FL,DR,Severe Storm(s),"SEVERE STORMS, HIGH WINDS, TORNADOES, AND FLOODING",1997,12,25,1998,4,24,12,133,12133
1196,NY,DR,Snow,SEVERE STORMS AND FLOODING,1998,1,5,1998,1,17,36,089,36089
1198,ME,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS",1998,1,5,1998,1,25,23,001,23001
1198,ME,DR,Severe Storm(s),"SEVERE ICE STORMS, RAINS AND HIGH WINDS",1998,1,5,1998,1,25,23,021,23021
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,151,47151
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,091,47091
1200,NC,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,7,1998,2,12,37,121,37121
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,045,05045
1197,TN,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1998,1,6,1998,2,12,47,035,47035
1199,NH,DR,Severe Storm(s),"SEVERE ICE STORM, RAINS AND HIGH WINDS",1998,1,7,1998,1,25,33,009,33009
1176,AR,DR,Flood,"FLOODING, SEVERE STORMS",1997,4,4,1997,4,21,05,097,05097
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,009,16009
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,091,48091
1177,ID,DR,Severe Storm(s),"SEVERE STORMS, SNOWMELT, LAND/MUD SLIDES, FLOODING",1997,3,14,1997,6,30,16,065,16065
1179,TX,DR,Flood,SEVERE STORMS AND FLOODING,1997,6,21,1997,7,15,48,299,48299
1180,WI,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1997,6,21,1997,6,23,55,133,55133
1183,MT,DR,Severe Storm(s),"SEVERE STORMS,ICE JAMS, SNOW MELT, FLOODING",1997,3,1,1997,8,6,30,081,30081
1184,VT,DR,Flood,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997,7,15,1997,7,17,50,005,50005
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,025,08025
1186,CO,DR,Flood,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997,7,28,1997,8,12,08,123,08123
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,001,31001
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,055,31055
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,087,31087
1190,NE,DR,Severe Storm(s),"SEVERE SNOW STORMS, RAIN, AND STRONG WINDS",1997,10,24,1997,10,26,31,151,31151
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,039,19039
1191,IA,DR,Snow,SEVERE SNOWSTORMS,1997,10,26,1997,10,28,19,175,19175
